Date,Count,Delta
2023/02/22,510597,1123
2023/02/23,511720,1123
2023/02/24,512873,1153
2023/02/25,513879,1006
2023/03/01,517466,3587
2023/03/02,518450,984
2023/03/03,519301,851
2023/03/04,520064,763
2023/03/05,520648,584
2023/03/06,521475,827
2023/03/07,522407,932
2023/03/08,523389,982
2023/03/09,524549,1160
2023/03/10,525744,1195
2023/03/11,526719,975
2023/03/12,527516,797
2023/03/13,528735,1219
2023/03/14,530226,1491
2023/03/15,531511,1285
2023/03/16,532732,1221
2023/03/17,534229,1497
2023/03/18,535211,982
2023/03/19,535994,783
2023/03/20,537076,1082
2023/03/21,538297,1221
2023/03/22,539616,1319
2023/03/23,540676,1060
2023/03/25,543066,2390
2023/03/26,543963,897
2023/03/27,545075,1112
2023/03/28,546242,1167
2023/03/29,547387,1145
2023/03/30,548587,1200
2023/03/31,549822,1235
2023/04/01,550724,902
2023/04/02,551384,660
2023/04/03,552658,1274
2023/04/04,554039,1381
2023/04/05,555040,1001
2023/04/06,555953,913
2023/04/07,556791,838
2023/04/08,557436,645
2023/04/09,558061,625
2023/04/10,558753,692
2023/04/11,559570,817
2023/04/12,560765,1195
2023/04/13,561818,1053
2023/04/14,562982,1164
2023/04/15,563778,796
2023/04/16,564386,608
2023/04/17,565292,906
2023/04/18,566419,1127
2023/04/19,567528,1109
2023/04/20,568577,1049
2023/04/21,569599,1022
2023/04/22,570407,808
2023/04/23,571043,636
2023/04/24,571999,956
2023/04/25,573194,1195
2023/04/26,574294,1100
2023/04/27,575575,1281
2023/04/28,576952,1377
2023/04/29,577812,860
2023/04/30,578568,756
2023/05/01,579355,787
2023/05/02,580305,950
2023/05/03,581318,1013
2023/05/04,582190,872
2023/05/05,583007,817
2023/05/06,583706,699
2023/05/07,584338,632
2023/05/08,585390,1052
2023/05/09,586315,925
2023/05/10,587127,812
2023/05/11,587947,820
2023/05/12,588832,885
2023/05/13,589504,672
2023/05/14,589984,480
2023/05/15,590634,650
2023/05/16,591432,798
2023/05/17,592429,997
2023/05/18,593314,885
2023/05/19,594261,947
2023/05/20,594922,661
2023/05/21,595466,544
2023/05/22,596221,755
2023/05/23,597095,874
2023/05/24,598094,999
2023/05/25,598945,851
2023/05/26,599948,1003
2023/05/27,600616,668
2023/05/28,601138,522
2023/05/29,602087,949
2023/05/30,603187,1100
2023/05/31,604335,1148
2023/06/01,605595,1260
2023/06/02,606720,1125
2023/06/03,607631,911
2023/06/04,608464,833
2023/06/05,609593,1129
2023/06/06,610660,1067
2023/06/07,611782,1122
2023/06/08,612927,1145
2023/06/09,614207,1280
2023/06/10,615191,984
2023/06/11,616008,817
2023/06/12,617190,1182
2023/06/13,618449,1259
2023/06/14,619922,1473
2023/06/15,621319,1397
2023/06/16,622751,1432
2023/06/17,624043,1292
2023/06/18,624781,738
2023/06/19,626005,1224
2023/06/20,627540,1535
2023/06/21,628855,1315
2023/06/22,630197,1342
2023/06/23,631336,1139
2023/06/24,632250,914
2023/06/25,632895,645
2023/06/26,633727,832
2023/06/27,635015,1288
2023/06/28,636105,1090
2023/06/29,637379,1274
2023/06/30,638490,1111
2023/07/01,639278,788
2023/07/02,639900,622
2023/07/03,640736,836
2023/07/04,641625,889
2023/07/05,642728,1103
2023/07/06,644036,1308
2023/07/07,645155,1119
2023/07/08,646322,1167
2023/07/09,646997,675
2023/07/10,647871,874
2023/07/11,648895,1024
2023/07/12,650000,1105
2023/07/13,651136,1136
2023/07/14,652238,1102
2023/07/15,652997,759
2023/07/16,653687,690
2023/07/17,654503,816
2023/07/18,655499,996
2023/07/19,656655,1156
2023/07/20,657768,1113
2023/07/21,658760,992
2023/07/22,659462,702
2023/07/23,660025,563
2023/07/24,660919,894
2023/07/25,662380,1461
2023/07/26,663674,1294
2023/07/27,664984,1310
2023/07/28,666128,1144
2023/07/29,666979,851
2023/07/30,667591,612
2023/07/31,668379,788
2023/08/01,669410,1031
2023/08/02,670312,902
2023/08/03,671338,1026
2023/08/04,672346,1008
2023/08/05,672993,647
2023/08/06,673485,492
2023/08/07,674388,903
2023/08/08,675382,994
2023/08/09,676502,1120
2023/08/10,677537,1035
2023/08/11,678394,857
2023/08/12,678939,545
2023/08/13,679358,419
2023/08/14,680127,769
2023/08/15,680851,724
2023/08/16,681599,748
2023/08/17,682328,729
2023/08/18,683148,820
2023/08/19,683542,394
2023/08/20,683853,311
2023/08/21,684479,626
2023/08/22,685170,691
2023/08/23,685853,683
2023/08/24,686474,621
2023/08/25,687256,782
2023/08/26,687753,497
2023/08/27,688097,344
2023/08/28,688742,645
2023/08/29,689449,707
2023/08/30,690225,776
2023/08/31,691048,823
2023/09/01,691907,859
2023/09/02,692302,395
2023/09/03,692633,331
2023/09/04,693303,670
2023/09/05,694034,731
2023/09/06,694761,727
2023/09/07,695672,911
2023/09/08,696702,1030
2023/09/09,697440,738
2023/09/10,697975,535
2023/09/11,698674,699
2023/09/12,699496,822
2023/09/13,700290,794
2023/09/14,701080,790
2023/09/15,702038,958
2023/09/16,702609,571
2023/09/17,703015,406
2023/09/18,703685,670
2023/09/19,704542,857
2023/09/20,705573,1031
2023/09/21,706495,922
2023/09/22,707270,775
2023/09/23,707827,557
2023/09/24,708193,366
2023/09/25,708952,759
2023/09/26,709821,869
2023/09/27,710669,848
2023/09/28,711655,986
2023/09/29,712571,916
2023/09/30,713142,571
2023/10/01,713579,437
2023/10/02,714271,692
2023/10/03,715024,753
2023/10/04,716088,1064
2023/10/05,717151,1063
2023/10/06,718208,1057
2023/10/07,718893,685
2023/10/08,719345,452
2023/10/09,720170,825
2023/10/10,721258,1088
2023/10/11,722245,987
2023/10/12,723453,1208
2023/10/13,724643,1190
2023/10/14,725435,792
2023/10/15,725999,564
2023/10/16,726778,779
2023/10/18,728803,2025
2023/10/19,730228,1425
2023/10/20,731553,1325
2023/10/21,732505,952
2023/10/22,733314,809
2023/10/23,734433,1119
2023/10/24,736009,1576
2023/10/25,737614,1605
2023/10/26,739109,1495
