Date,Count,Delta
2021/09/05,1150092,20589
2021/09/06,1171652,21560
2021/09/07,1192747,21095
2021/09/08,1213735,20988
2021/09/09,1224541,10806
2021/09/10,1231945,7404
2021/09/11,1240732,8787
2021/09/12,1245603,4871
2021/09/13,1247215,1612
2021/09/14,1249117,1902
2021/09/15,1251018,1901
2021/09/16,1252581,1563
2021/09/17,1266000,13419
2021/09/18,1286884,20884
2021/09/19,1307462,20578
2021/09/20,1328172,20710
2021/09/21,1349290,21118
2021/09/22,1370652,21362
2021/09/23,1391758,21106
2021/09/24,1412910,21152
2021/09/25,1433658,20748
2021/09/26,1454448,20790
2021/09/27,1475358,20910
2021/09/28,1496604,21246
2021/09/29,1518260,21656
2021/09/30,1540215,21955
2021/10/01,1561541,21326
2021/10/02,1582431,20890
2021/10/03,1602986,20555
2021/10/04,1623950,20964
2021/10/05,1646525,22575
2021/10/06,1668334,21809
2021/10/07,1700330,31996
2021/10/08,1734823,34493
2021/10/09,1768352,33529
2021/10/10,1801523,33171
2021/10/11,1834812,33289
2021/10/12,1868600,33788
2021/10/13,1902542,33942
2021/10/14,1932266,29724
2021/10/15,1959604,27338
2021/10/16,1993585,33981
2021/10/17,2027310,33725
2021/10/18,2056015,28705
2021/10/19,2118204,62189
2021/10/20,2162446,44242
2021/10/21,2196617,34171
2021/10/22,2230081,33464
2021/10/23,2263854,33773
2021/10/24,2297022,33168
2021/10/25,2330343,33321
2021/10/26,2364315,33972
2021/10/27,2416275,51960
2021/10/28,2465840,49565
2021/10/29,2503025,37185
2021/10/30,2536433,33408
2021/10/31,2570063,33630
2021/11/01,2603387,33324
2021/11/02,2637270,33883
2021/11/03,2671796,34526
2021/11/04,2706385,34589
2021/11/05,2740794,34409
2021/11/06,2774316,33522
2021/11/07,2807552,33236
2021/11/08,2840871,33319
2021/11/09,2874525,33654
2021/11/10,2925866,51341
2021/11/11,2976672,50806
2021/11/12,3028534,51862
2021/11/13,3084883,56349
2021/11/14,3140850,55967
2021/11/15,3197246,56396
2021/11/16,3252926,55680
2021/11/17,3297574,44648
2021/11/18,3326062,28488
