Date,Count,Delta
2025/06/06,6172643,5414
2025/06/07,6177688,5045
2025/06/08,6180268,2580
2025/06/09,6183234,2966
2025/06/10,6188287,5053
2025/06/11,6193849,5562
2025/06/12,6199593,5744
2025/06/13,6205754,6161
2025/06/14,6210105,4351
2025/06/15,6212929,2824
2025/06/16,6215912,2983
2025/06/17,6221211,5299
2025/06/18,6227045,5834
2025/06/19,6232824,5779
2025/06/20,6236906,4082
